# n, <n|PHOT>
0.000000 0.999949
1.000000 0.000525
2.000000 -0.009664
3.000000 -0.000058
4.000000 0.002582
5.000000 -0.000024
6.000000 -0.000715
7.000000 0.000020
8.000000 0.000060
9.000000 -0.000023
