# n, <n|PHOT>
0.000000 0.999955
1.000000 0.000487
2.000000 -0.009166
3.000000 0.000028
4.000000 0.002350
5.000000 -0.000042
6.000000 -0.000648
7.000000 0.000018
8.000000 0.000025
9.000000 -0.000005
