# n, <n|PHOT>
0.000000 0.993958
1.000000 0.000528
2.000000 0.108063
3.000000 -0.000132
4.000000 0.018744
5.000000 -0.000015
6.000000 0.004060
7.000000 0.000057
8.000000 0.000903
9.000000 -0.000055
