# n, <n|PHOT>
0.000000 0.990687
1.000000 0.000830
2.000000 0.132415
3.000000 -0.000471
4.000000 0.030328
5.000000 0.000187
6.000000 0.008666
7.000000 -0.000103
8.000000 0.002728
9.000000 0.000035
