# n, <n|PHOT>
0.000000 0.987759
1.000000 0.005843
2.000000 0.151152
3.000000 0.001196
4.000000 0.036381
5.000000 0.000883
6.000000 0.010468
7.000000 -0.000123
8.000000 0.003555
9.000000 0.000321
