# n, <n|PHOT>
0.000000 0.998306
1.000000 0.002138
2.000000 0.049408
3.000000 0.000820
4.000000 0.029201
5.000000 0.000082
6.000000 -0.005148
7.000000 -0.000044
8.000000 0.006040
9.000000 0.000024
