# n, <n|PHOT>
0.000000 0.957692
1.000000 0.001500
2.000000 0.266143
3.000000 0.000035
4.000000 0.099060
5.000000 0.000222
6.000000 0.041562
7.000000 0.000086
8.000000 0.018525
9.000000 0.000030
